candidate_id,candidate_name,contributor_name,committee_id,total_amount,num_contributions
S2AL00145,"BRITT, KATIE BOYD",AMERICANS FOR RESPONSIBLE INNOVATION LTD. PAC,C00781443,194000.0,97
S2AL00145,"BRITT, KATIE BOYD",BOOZ ALLEN HAMILTON INC. PAC,C00781443,194000.0,194
S2AL00145,"BRITT, KATIE BOYD",CORECIVIC PAC,C00781443,242500.0,97
S2AL00145,"BRITT, KATIE BOYD",K&L GATES LLP FEDERAL PAC,C00781443,97000.0,97
S2AL00145,"BRITT, KATIE BOYD","RAYONIER, INC. GOOD GOVERNMENT COMM. PAC",C00781443,194000.0,97
S2AL00145,"BRITT, KATIE BOYD",WINRED,C00781443,38894850.48,6111
S2CA00955,"PADILLA, ALEX",ACTBLUE,C00765164,33621.75,522
S2CA00955,"PADILLA, ALEX",ADELANTE FUND,C00765164,1515939.75,9
S2CA00955,"PADILLA, ALEX",ADELANTE FUND - UNITEMIZED,C00765164,2250.0,9
S2CA00955,"PADILLA, ALEX",MASHANTUCKET PEQUOT TRIBAL NATION,C00765164,22500.0,9
S2CA00955,"PADILLA, ALEX","STRIPE, INC. POLITICAL ACTION COMMITTEE",C00765164,45000.0,9
S2CA00955,"PADILLA, ALEX",WINE INSTITUTE PAC,C00765164,9000.0,9
S2CT00132,"MURPHY, CHRISTOPHER S",ACTBLUE,C00492645,129888.0,4346
S2CT00132,"MURPHY, CHRISTOPHER S",BANK OF AMERICA,C00492645,1733.48,164
S2CT00132,"MURPHY, CHRISTOPHER S",MURPHY MOBILIZATION FUND,C00492645,3001200.0,82
S2CT00132,"MURPHY, CHRISTOPHER S",WELLS FARGO FINANCIAL ADVISORS,C00492645,278203.86,164
S2HI00106,"HIRONO, MAZIE K.",ACTBLUE,C00420760,10403.0,49
S2HI00106,"HIRONO, MAZIE K.",AMALGAMATED BANK,C00420760,731.9,1
S2HI00106,"HIRONO, MAZIE K.",RELX INC. POLITICAL ACTION COMMITTEE,C00420760,1000.0,1
S2IA00164,"FINKENAUER, ABBY",RIPPLE EFFECT STRATEGIES,C00785279,9693.36,3
S2IL00200,"CHLEBEK, CASEY","CHLEBEK, CASIMER",C00903823,75000.0,2
S2IN00091,"DONNELLY, JOSEPH S","NGP VAN, INC.",C00393652,318.0,1
S2IN00166,"MCCRAY, VALERIE L DR",FRIENDS OF VALERIE MCCRAY,C00697615,2790.0,5
S2IN00166,"MCCRAY, VALERIE L DR","MCCRAY, VALERIE L DR",C00697615,1039.0,9
S2IN00166,"MCCRAY, VALERIE L DR","MCCRAY, VALERIE L DR.",C00697615,671.07,1
S2KY00012,"MCCONNELL, MITCH","MCCARTHY HENNINGS WHALEN, INC.",C00193342,23198.4,27
S2KY00012,"MCCONNELL, MITCH",MCCONNELL FOR THE MAJORITY,C00193342,167006.61000000002,27
S2KY00012,"MCCONNELL, MITCH",MCCONNELL VICTORY COMMITTEE,C00193342,130222.35,27
S2KY00012,"MCCONNELL, MITCH",REPUBLIC BANK AND TRUST COMPANY,C00193342,149320.26,189
S2KY00012,"MCCONNELL, MITCH",WINRED,C00193342,-37008.36,1215
S2MA00170,"WARREN, ELIZABETH",ACTBLUE,C00500843,339556.0,12864
S2MA00170,"WARREN, ELIZABETH",AMALGAMATED BANK,C00500843,852580.36,268
S2MA00170,"WARREN, ELIZABETH",FIGHT AND WIN FUND,C00500843,14204000.0,268
S2ME00109,"KING, ANGUS S. JR.",CAMDEN NATIONAL BANK,C00516047,1237.06,9
S2ME00109,"KING, ANGUS S. JR.",HARVARD PILGRIM HEALTH CARE,C00516047,1875.72,1
S2ME00109,"KING, ANGUS S. JR.",HILTON WORLDWIDE PAC,C00516047,1000.0,1
S2ME00109,"KING, ANGUS S. JR.",LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LUINA) PAC,C00516047,2500.0,1
S2ME00109,"KING, ANGUS S. JR.","MAINE REAL ESTATE MANAGEMENT, LLC",C00516047,500.0,1
S2ME00109,"KING, ANGUS S. JR.",NAT'L MARINE MANUFACTURES ASSOCIATION AND MARINE RETAILERS ASSOCIATION BOAT PAC,C00516047,1000.0,1
S2ME00109,"KING, ANGUS S. JR.",NATIONAL ELEVATORS CONSTRUCTORS PAC/ INTN'L UNION OF ELEVATOR CONSTRUCTORS (NEC PAC),C00516047,2500.0,1
S2ME00109,"KING, ANGUS S. JR.",NATIONAL RESTAURANT ASSOCIATION PAC (RESTAURANT PAC),C00516047,2500.0,1
S2ME00109,"KING, ANGUS S. JR.","PAYCHEX, INC.",C00516047,1813.13,4
S2ME00109,"KING, ANGUS S. JR.",VISTRA EMPLOYEE PAC,C00516047,1500.0,1
S2MO00544,"SCHMITT, ERIC",EASTMANPAC-POLITICAL ACTION COMMITTEE OF EASTMAN CHEMICAL COMPANY,C00775015,138000.0,69
S2MO00544,"SCHMITT, ERIC",MCGUIREWOODS FEDERAL PAC,C00775015,172500.0,69
S2MO00544,"SCHMITT, ERIC",RGA REINSURANCE COMPANY FEDERAL PAC,C00775015,69000.0,69
S2MO00544,"SCHMITT, ERIC",SCHNEIDER NATIONAL INC. TRANSPAC,C00775015,690000.0,138
S2MT00096,"DAINES, STEVE",CHAIN BRIDGE BANK,C00491357,737273.31,93
S2MT00096,"DAINES, STEVE",DAINES SENATE MAJORITY FUND,C00491357,824321.31,93
S2MT00096,"DAINES, STEVE",ONE TEAM SENATE MAJORITY,C00491357,1094787.63,186
S2MT00096,"DAINES, STEVE",UPHOLD THE SENATE,C00491357,9658854.45,186
S2NC00505,"BUDD, THEODORE P",AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),C00614776,122500.0,49
S2NC00505,"BUDD, THEODORE P",AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC (''ASTRO-PAC''),C00614776,73500.0,49
S2NC00505,"BUDD, THEODORE P","ANDURIL INDUSTRIES, INC. POLITICAL ACTION COMMITTEE (ANDURIL PAC)",C00614776,49000.0,49
S2NC00505,"BUDD, THEODORE P","INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURP",C00614776,122500.0,49
S2NC00505,"BUDD, THEODORE P",STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERA,C00614776,49000.0,49
S2NC00505,"BUDD, THEODORE P","TAG, LLC",C00614776,230.3,49
S2NC00505,"BUDD, THEODORE P","THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",C00614776,73500.0,49
S2NC00505,"BUDD, THEODORE P",WINRED,C00614776,195524.7,2303
S2ND00123,"CHRISTIANSEN, KATRINA",ACTBLUE TECHNICAL SERVICES,C00852467,160.23,1
S2ND00123,"CHRISTIANSEN, KATRINA",BUYING TIME LLC,C00852467,1472.01,1
S2ND00123,"CHRISTIANSEN, KATRINA",NGP VAN,C00852467,6800.0,1
S2NE00094,"FISCHER, DEBRA S.",AEROVIRONMENT INC PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",AMENTUM HOLDINGS INC. PAC (AMENTUM PAC),C00498907,7500.0,5
S2NE00094,"FISCHER, DEBRA S.",AMERICAN AIRLINES PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",AMERICAN BAKERS ASSOCIATION PAC,C00498907,7500.0,5
S2NE00094,"FISCHER, DEBRA S.",ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",BLUESTEM BIOSCIENCES INC PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",BUDDY PAC,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",BUILDING OWNERS AND MANAGERS ASSOCIATION INTERNATIONAL POLIT,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",BUNGE NORTH AMERICA PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",CCIA PAC,C00498907,15000.0,5
S2NE00094,"FISCHER, DEBRA S.",CHEROKEE NATION,C00498907,25000.0,15
S2NE00094,"FISCHER, DEBRA S.",CHS INC. PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",CORNING INCORPORATED EMPLOYEES POLITICAL ACTION COMMITTEE (C,C00498907,10000.0,10
S2NE00094,"FISCHER, DEBRA S.",CROPLIFE AMERICA PAC,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",DRUMMOND COMPANY INC. POLITICAL ACTION COMMITTEE (DPAC),C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",FARM CREDIT POLITICAL ACTION COMMITTEE,C00498907,10000.0,5
S2NE00094,"FISCHER, DEBRA S.",INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",L3HARRIS TECHNOLOGIES INC. PAC,C00498907,7500.0,5
S2NE00094,"FISCHER, DEBRA S.",LMA-PAC,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",LUMEN TECHNOLOGIES INC. POLITICAL ACTION COMMITTEE,C00498907,10000.0,5
S2NE00094,"FISCHER, DEBRA S.",NATIONAL ASSOCIATION OF TRAILER MANUFACTURERS PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",NATIONAL PROPANE GAS ASSOCIATION PAC,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",NATIONAL SHOOTING SPORTS FOUNDATION PAC (NSSF),C00498907,19779.35,5
S2NE00094,"FISCHER, DEBRA S.",NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",NATIONAL VENTURE CAPITAL ASSN PAC,C00498907,5000.0,5
S2NE00094,"FISCHER, DEBRA S.",NUTRIEN AG SOLUTIONS EMPLOYEE CITIZENSHIP FUND POLITICAL ACT,C00498907,25000.0,5
S2NE00094,"FISCHER, DEBRA S.",WATER QUALITY ASSOCIATION POLITICAL ACTION COMMITTEE (WQA-PA,C00498907,2500.0,5
S2NE00094,"FISCHER, DEBRA S.",WINRED,C00498907,39147.4,45
S2NM00088,"HEINRICH, MARTIN",ACTBLUE,C00434563,548100.0,1908
S2NM00088,"HEINRICH, MARTIN",BLUE HEN FEDERAL PAC,C00434563,180000.0,36
S2NM00088,"HEINRICH, MARTIN",FORWARD TOGETHER PAC,C00434563,180000.0,36
S2NM00088,"HEINRICH, MARTIN",GE HEALTHCARE TECHNOLOGIES INC. PAC,C00434563,36000.0,36
S2NM00088,"HEINRICH, MARTIN",HEALTH JOBS JUSTICE,C00434563,180000.0,36
S2NY00325,"SARE, DIANE WILSON MS",LORDAE PROPERTY MANAGEMENT,C00751826,1950.0,1
S2NY00325,"SARE, DIANE WILSON MS",USPS ACCOUNTING SERVICE CENTER,C00751826,296.31,1
S2OH00436,"VANCE, J D",WINRED,C00783142,65004.12,405
S2OH00477,"DOLAN, MATT",HUNTINGTON BANK,C00831636,589.54,24
S2OK00186,"MULLIN, MARKWAYNE",AMERICAN HOSPITAL ASSN PAC,C00498345,9000.0,9
S2OK00186,"MULLIN, MARKWAYNE",BANK OF AMERICA CORPORATION FEDERAL PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",BROWNSTEIN HYATT FARBER SCHRECK PAC,C00498345,18000.0,9
S2OK00186,"MULLIN, MARKWAYNE",CITIZENS UNITED POLITICAL VICTORY FUND,C00498345,45000.0,9
S2OK00186,"MULLIN, MARKWAYNE",COMMON SENSE FOR AMERICA PAC,C00498345,90000.0,18
S2OK00186,"MULLIN, MARKWAYNE",CONOCOPHILLIPS SPIRIT PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",CTIA - THE WIRELESS ASSN PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",EMPLOYEES OF PALANTIR TECHNOLOGIES INC. PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",FOX CORPORATION PAC (FOX PAC),C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",FUND FOR AMERICA'S FUTURE,C00498345,45000.0,9
S2OK00186,"MULLIN, MARKWAYNE",GE HEALTHCARE TECHNOLOGIES INC. PAC,C00498345,13500.0,9
S2OK00186,"MULLIN, MARKWAYNE",GOODYEAR GOOD GOVERNMENT FUND,C00498345,27000.0,18
S2OK00186,"MULLIN, MARKWAYNE",INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING PAC INC,C00498345,13500.0,9
S2OK00186,"MULLIN, MARKWAYNE",INVESTMENT COMPANY INSTITUTE PAC (ICI PAC),C00498345,13500.0,27
S2OK00186,"MULLIN, MARKWAYNE",NATIONAL APARTMENT ASSOCIATION PAC,C00498345,13500.0,9
S2OK00186,"MULLIN, MARKWAYNE",NATIONAL ASPHALT PAVEMENT ASSOCIATION PAC (NAPA-PAC),C00498345,31500.0,18
S2OK00186,"MULLIN, MARKWAYNE",NATIONAL ASSN OF CONVENIENCE STORES PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",NATIONAL GROCERS ASSOCIATION GROCERS PAC,C00498345,9000.0,9
S2OK00186,"MULLIN, MARKWAYNE",ONE TEAM SENATE MAJORITY,C00498345,47135.78999999999,18
S2OK00186,"MULLIN, MARKWAYNE",ONEOK EMPLOYEES PAC,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",PRICEWATERHOUSECOOPERS PAC,C00498345,45000.0,18
S2OK00186,"MULLIN, MARKWAYNE",RECURRENT ENERGY GROUP INC. PAC (AKA RECURRENT ENERGY POLITICAL ACTION COMMITTEE),C00498345,40500.0,9
S2OK00186,"MULLIN, MARKWAYNE",TRANSCANADA USA SERVICES PAC,C00498345,13500.0,9
S2OK00186,"MULLIN, MARKWAYNE",VISTRA EMPLOYEE PAC OF VISTRA CORP.,C00498345,22500.0,9
S2OK00186,"MULLIN, MARKWAYNE",WINRED,C00498345,2412.0,279
S2OK00186,"MULLIN, MARKWAYNE",YOCHA DEHE WINTUN NATION,C00498345,31500.0,9
S2PA00448,"STREET, SHARIF",ACTBLUE,C00774844,275100.0,234
S2PA00448,"STREET, SHARIF",CONSTANTLY CARING HOME CARE LLC,C00774844,12000.0,6
S2PA00448,"STREET, SHARIF","COURIER PLUS, INC. D/B/A DUTCHIE POLITICAL ACTION COMMITTEE (DUTCHIE PAC)",C00774844,6000.0,6
S2PA00448,"STREET, SHARIF",COZEN O'CONNOR POLITICAL ACTION COMMITTEE,C00774844,3000.0,6
S2PA00448,"STREET, SHARIF",GOODEYE PROPERTIES WYNN LLC,C00774844,30000.0,12
S2PA00448,"STREET, SHARIF",SESSI MARIE HOME CARE LLC,C00774844,6000.0,6
S2PA00448,"STREET, SHARIF",TERRAPIN INVESTMENT FUND,C00774844,3000.0,6
S2PA00638,"OZ, MEHMET DR",FIRST BANKCARD,C00795930,657.0,2
S2PA00661,"MCCORMICK, DAVE",COZEN O'CONNOR PAC,C00851980,515000.0,103
S2PA00661,"MCCORMICK, DAVE",PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,C00851980,257500.0,103
S2PA00661,"MCCORMICK, DAVE",WINRED,C00851980,443095.7,103
S2SD00068,"THUNE, JOHN R.",ABBVIE PAC,C00409581,65000.0,13
S2SD00068,"THUNE, JOHN R.",ALLY FINANCIAL INC ADVOCACY PAC,C00409581,65000.0,26
S2SD00068,"THUNE, JOHN R.",AMERICAN FAMILY MUTUAL INSURANCE PAC,C00409581,32500.0,13
S2SD00068,"THUNE, JOHN R.",CHARLES SCHWAB & CO INC,C00409581,1781558.7400000002,26
S2SD00068,"THUNE, JOHN R.",CITIZENS FINANCIAL GROUP INC PAC,C00409581,65000.0,13
S2SD00068,"THUNE, JOHN R.",ELI LILLY AND COMPANY PAC,C00409581,45500.0,13
S2SD00068,"THUNE, JOHN R.",FIRST INTERSTATE BANK,C00409581,147.81,13
S2SD00068,"THUNE, JOHN R.",LET EXPERIENCED PILOTS FLY PAC,C00409581,6500.0,13
S2SD00068,"THUNE, JOHN R.",MORTGAGE BANKERS ASSOCIATION PAC,C00409581,260000.0,52
S2SD00068,"THUNE, JOHN R.",TILLIS AND COLLEAGUES VICTORY COMMITTEE,C00409581,44516.94,26
S2SD00068,"THUNE, JOHN R.",US TRAVEL ASSOCIATION PAC,C00409581,32500.0,13
S2SD00068,"THUNE, JOHN R.",WINRED,C00409581,443079.52,455
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",ATLAS AIR WORLDWIDE HOLDINGS INC. PAC,C00492785,462000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",BP NORTH AMERICA EMPLOYEES PAC,C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",DELL TECHNOLOGIES INC. POLITICAL ACTION COMMITTEE,C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE (ERICSSON PAC),C00492785,1386000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",FGS GLOBAL (US) LLC PAC,C00492785,462000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",HF SINCLAIR POLITICAL ACTION COMMITTEE (DINO PAC),C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",IDEMIA IDENTITY & SECURITY USA LLC PAC,C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",MOTION PICTURE ASSOCIATION INC. POLITCAL ACTION COMMITTEE,C00492785,462000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",PERATON PAC,C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",SAAB INC. EMPLOYEES POLITICAL ACTION COMMITTEE (SAAB PAC),C00492785,462000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",SEQUA-CHROMALLOY PAC,C00492785,1155000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",SERCO INC. PAC,C00492785,2310000.0,462
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",SPACE EXPLORATION TECHNOLOGIES CORP. PAC,C00492785,4620000.0,924
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",TED CRUZ VICTORY FUND,C00492785,103507200.72,924
S2TX00312,"CRUZ, RAFAEL EDWARD  TED",THE KROGER CO. PAC,C00492785,924000.0,462
S2VA00142,"KAINE, TIMOTHY MICHAEL",ACTBLUE,C00495358,11148.0,124
S2VA00142,"KAINE, TIMOTHY MICHAEL",AMALGAMATED BANK,C00495358,2705.4,2
S2VT00235,"WELCH, PETER",ACTBLUE,C00795252,5788.0,188
S2VT00235,"WELCH, PETER","AGRI-MARK, INC LEGISLATIVE AND EDUCATIONAL PAC",C00795252,2000.0,4
S2VT00235,"WELCH, PETER",AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC,C00795252,4000.0,4
S2VT00235,"WELCH, PETER","DAIRY FARMERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE; AKA DFA-PAC",C00795252,10000.0,4
S2VT00235,"WELCH, PETER",INTERNATIONAL UNION OF PAINTERS & ALLIED TRADE PAC,C00795252,4000.0,4
S2VT00235,"WELCH, PETER",RAYMOND JAMES,C00795252,70393.36,12
S2VT00292,"MALLOY, GERALD",DONORBUREAU,C00809699,378.3,1
S2VT00292,"MALLOY, GERALD",JUNCTION CONSULTING,C00809699,552.51,1
S2VT00292,"MALLOY, GERALD",WINRED,C00809699,1380.0,5
S2VT00292,"MALLOY, GERALD",WINRED TECHNICAL SERVICES LLC,C00809699,209.02,1
S4AK00214,"SULLIVAN, DAN",AMERICAN CABLE ASSOCIATION INC PAC (ACA PAC),C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",CHARTER COMMUNICATIONS INC. PAC,C00570994,15000.0,6
S4AK00214,"SULLIVAN, DAN",COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",ECHOSTAR CORPORATION AND DISH NETWORK CORPORATION PAC (ECHOSTAR DISH NETWORK PAC),C00570994,24000.0,6
S4AK00214,"SULLIVAN, DAN",EYE OF THE TIGER PAC,C00570994,60000.0,12
S4AK00214,"SULLIVAN, DAN",FIGHT ON POLITICAL ACTION COMMITTEE,C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",GCI COMMUNICATION CORP. PAC (GCI PAC),C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",GENERAL AVIATION MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE,C00570994,15000.0,6
S4AK00214,"SULLIVAN, DAN",LEADERSHIP AND ACCOUNTIBILITY ARE NATIONAL KEYS PAC,C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",MVL POLITICAL ACTION COMMITEE,C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",NANA REGIONAL CORPORATION PAC (NANAPAC),C00570994,6000.0,6
S4AK00214,"SULLIVAN, DAN",NORTHRIM BANK,C00570994,52690.73999999999,12
S4AK00214,"SULLIVAN, DAN",PACIFIC NATIONAL BANK,C00570994,172582.38,6
S4AK00214,"SULLIVAN, DAN","PUBLIX SUPER MARKETS, INC. PAC",C00570994,15000.0,6
S4AK00214,"SULLIVAN, DAN",RESPONSIBILITY AND FREEDOM WORK PAC (RFW PAC),C00570994,30000.0,6
S4AK00214,"SULLIVAN, DAN",SULLIVAN VICTORY,C00570994,1489179.84,12
S4AK00214,"SULLIVAN, DAN",THE BOEING COMPANY POLITICAL ACTION COMMITTEE,C00570994,6000.0,6
S4AK00214,"SULLIVAN, DAN",THE COHEN GROUP,C00570994,21000.0,6
S4AK00214,"SULLIVAN, DAN",UPHOLD THE SENATE,C00570994,353930.76,12
S4AK00214,"SULLIVAN, DAN",WINRED,C00570994,22122.0,78
S4AR00103,"COTTON, THOMAS",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE PAC,C00499988,2316500.0,339
S4AR00103,"COTTON, THOMAS",BAE SYSTEMS INC PAC (BAE SYSTEMS USA PAC),C00499988,113000.0,113
S4AR00103,"COTTON, THOMAS",CHAIN BRIDGE BANK,C00499988,395952.0,113
S4AR00103,"COTTON, THOMAS",CHARLES SCHWAB & CO. INC.,C00499988,407809.09,113
S4AR00103,"COTTON, THOMAS",COTTON MAJORITY COMMITTEE,C00499988,14285351.52,226
S4AR00103,"COTTON, THOMAS",DECPAC,C00499988,565000.0,113
S4AR00103,"COTTON, THOMAS",LIBERTY MUTUAL INSURANCE CO.,C00499988,282500.0,113
S4AR00103,"COTTON, THOMAS",MCDONALD'S PAC,C00499988,282500.0,113
S4AR00103,"COTTON, THOMAS",NORFOLK SOUTHERN CORP.,C00499988,565000.0,113
S4AR00103,"COTTON, THOMAS",NRSC,C00499988,7006000.0,113
S4AR00103,"COTTON, THOMAS",NUCLEAR ENERGY INSTITUTE FEDERAL PAC,C00499988,113000.0,113
S4AR00103,"COTTON, THOMAS",ONE TEAM SENATE MAJORITY,C00499988,487287.64,113
S4AR00103,"COTTON, THOMAS",PERATON PAC,C00499988,339000.0,113
S4AR00103,"COTTON, THOMAS",THE HAWKEYE PAC,C00499988,565000.0,113
S4AR00103,"COTTON, THOMAS",UNITEDHEALTH GROUP PAC,C00499988,113000.0,113
S4AR00103,"COTTON, THOMAS",WALPAC FOR RESPONSIBLE GOVERNMENT POLITICAL ACTION COMMITTEE WALMART INC.,C00499988,565000.0,113
S4AR00103,"COTTON, THOMAS",WINRED,C00499988,475063.3000000001,113
S4AZ00139,"GALLEGO, RUBEN",ACTBLUE,C00558627,1094890.5,17523
S4AZ00139,"GALLEGO, RUBEN",TRINET GROUP INC POLITICAL ACTION COMMITTEE,C00558627,742500.0,297
S4AZ00220,"LAKE, KARI",WINRED,C00852343,219650.88,516
S4CA00555,"SCHIFF, ADAM",ACTBLUE,C00343871,42999.6,684
S4CA00555,"SCHIFF, ADAM",AMALGAMATED BANK,C00343871,285436.19999999995,12
S4CA00555,"SCHIFF, ADAM",NATIONAL ASSOCIATION OF REALTORS PAC,C00343871,24000.0,12
S4CA00555,"SCHIFF, ADAM",OSSOFF SCHIFF VICTORY FUND,C00343871,252000.0,12
S4CA00555,"SCHIFF, ADAM",OSSOFF SCHIFF VICTORY FUND - UNITEMIZED,C00343871,600.0,12
S4CA00555,"SCHIFF, ADAM",SCHIFF VICTORY FUND,C00343871,1353272.52,24
S4CA00555,"SCHIFF, ADAM",UNIVERSAL MUSIC GROUP EMPLOYEE ACTION FUND,C00343871,30000.0,12
S4CA00589,"LEE, BARBARA",ACTBLUE,C00833608,2000.0,2
S4CA00589,"LEE, BARBARA",BARBARA LEE FOR OAKLAND MAYOR 2025,C00833608,3850.52,1
S4CA00589,"LEE, BARBARA",DEMINGS PAC,C00833608,5000.0,1
S4CA00589,"LEE, BARBARA",INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS PAC,C00833608,7500.0,2
S4CA00589,"LEE, BARBARA",NEA FUND FOR CHILDREN & PUBLIC EDUCATION,C00833608,5000.0,1
S4CA00589,"LEE, BARBARA",SUPPORTERS OF ENGINEERS LOCAL 3 ENDORSED CANDIDATE,C00833608,5000.0,1
S4CA00589,"LEE, BARBARA",UNITED AUTO WORKERS VOLUNTARY COMMUNITY ACTION PROGRAM,C00833608,5000.0,1
S4DE00060,"BLUNT ROCHESTER, LISA",ACTBLUE,C00843391,43894.44,846
S4DE00060,"BLUNT ROCHESTER, LISA",AMERICAN PODIATRIC MEDICAL ASSOC PAC,C00843391,45000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",AMERICAN POSTAL WORKERS UNION COPA (APWU COPA),C00843391,27000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",AMERICAN SOCIETY OF PLASTIC SURGEONS PAC (PLASTYPAC),C00843391,90000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",BLUNT ROCHESTER ALSOBROOKS VICTORY FUND,C00843391,630000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",BLUNT ROCHESTER ALSOBROOKS VICTORY FUND - UNITEMIZED,C00843391,10800.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",CTIA THE WIRELESS ASSOC PAC (CTIAPAC),C00843391,45000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",I GOT YOUR BACK PAC,C00843391,522484.92,18
S4DE00060,"BLUNT ROCHESTER, LISA",INVESCO HOLDING CO (US) INC PAC,C00843391,27000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",LABORATORY CORP OF AMERICA HOLDINGS PPC (LABCORP PPC),C00843391,27000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",NAT MARINE MANUFACTURERS ASSOC & MARINE RETAILERS ASSOC (BOAT PAC),C00843391,90000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",TEACHERS INSURANCE ANNUITY ASSOC OF AMERICA PAC (TIAA PAC),C00843391,27000.0,18
S4DE00060,"BLUNT ROCHESTER, LISA",THE GOLDMAN SACHS GROUP INC PAC,C00843391,45000.0,18
S4HI00136,"SCHATZ, BRIAN",ACTBLUE,C00540732,664970.0,920
S4HI00136,"SCHATZ, BRIAN",AMALGAMATED BANK,C00540732,16162.2,20
S4HI00136,"SCHATZ, BRIAN",ATA ACTION PAC,C00540732,50000.0,20
S4HI00136,"SCHATZ, BRIAN",INFINEX FINANCIAL GROUP,C00540732,31752.4,40
S4HI00136,"SCHATZ, BRIAN",JSTREETPAC,C00540732,20000.0,20
