candidate_id,candidate_name,contributor_name,committee_id,total_amount,num_contributions
H0GA08099,"SCOTT, JAMES AUSTIN",SOUTHERN CROWN PARTNERS' EMPLOYEES FEDERAL PAC,C00482737,14000.0,4
H0GA08099,"SCOTT, JAMES AUSTIN",SOUTHERN MINNESOTA BEET SUGAR PAC,C00482737,8000.0,4
H0GA08099,"SCOTT, JAMES AUSTIN",THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVT,C00482737,20000.0,4
H0GA08099,"SCOTT, JAMES AUSTIN",THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,C00482737,10000.0,4
H0GA08099,"SCOTT, JAMES AUSTIN",UNITED PARCEL SERVICE INC. PAC,C00482737,4000.0,4
H0GA09246,"CLYDE, ANDREW",1 COURT SQUARE HOTELS LLC,C00740100,9600.0,3
H0GA09246,"CLYDE, ANDREW",ALL AMERICAN BAIL BONDS LLC,C00740100,6000.0,3
H0GA09246,"CLYDE, ANDREW",AMERICANS FOR RESPONSIBLE INNOVATION LTD. PAC (ARI PAC),C00740100,7500.0,3
H0GA09246,"CLYDE, ANDREW",CABINET INSPIRATIONS BY GABE RAFAI LLC,C00740100,6000.0,3
H0GA09246,"CLYDE, ANDREW","ELEVANCE HEALTH, INC. PAC (ELEVANCE HEALTH PAC)",C00740100,6000.0,3
H0GA09246,"CLYDE, ANDREW",EXPERT COUNTERTOPS LLC,C00740100,1500.0,3
H0GA09246,"CLYDE, ANDREW",GUY FOR CONGRESS,C00740100,6000.0,3
H0GA09246,"CLYDE, ANDREW",HOUSE FREEDOM FUND,C00740100,29610.0,18
H0GA09246,"CLYDE, ANDREW",LET'S GET TO WORK PAC,C00740100,21000.0,6
H0GA09246,"CLYDE, ANDREW","MULTI STONE, LLC",C00740100,1500.0,3
H0GA09246,"CLYDE, ANDREW",NATIONAL AUTOMOBILE DEALERS ASSOCIATION PAC,C00740100,15000.0,3
H0GA09246,"CLYDE, ANDREW",S&L FLOORING CO,C00740100,6000.0,3
H0GA09246,"CLYDE, ANDREW",SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,C00740100,12000.0,3
H0GA09246,"CLYDE, ANDREW","SUPERIOR STUCCO DESIGN, LLC",C00740100,1500.0,3
H0GA09246,"CLYDE, ANDREW",THE LAW OFFICES OF BLAKE A. POOLE LLC,C00740100,21000.0,6
H0GA09246,"CLYDE, ANDREW",WINRED,C00740100,11100.0,6
H0IA01174,"ARENHOLZ, ASHLEY HINSON",ASHLEY HINSON VICTORY COMMITTEE,C00706267,6177000.0,213
H0IA04145,"FEENSTRA, RANDALL",AMERICA'S ELECTRIC COOPERATIVES PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMERICAN ASSOCIATION OF CROP INSURERS PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMERICAN CHEMISTRY COUNCIL PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMERICAN CLEAN POWER ASSOCIATION CLEANPOWER PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),C00693663,9000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMERICAN VETERINARY MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",AMSTED INDUSTRIES INC POLITICAL ACTION COMMITTEE,C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL","BEST BUY CO., INC. EMPLOYEE POLITICAL FORUM",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),C00693663,21000.0,6
H0IA04145,"FEENSTRA, RANDALL",CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL","CISCO SYSTEMS, INC. FEDERAL PAC, AKA CISCO SYSTEMS EPAC",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL),C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",DARLING INGREDIENTS INC POLITICAL ACTION COMMITTEE (DARPAC),C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL","DEMOCRACY ENGINE, INC., PAC",C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",EMPLOYEE OWNED S CORPORATIONS OF AMERICA PAC (ESCA PAC),C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",FEENSTRA VICTORY FUND,C00693663,121914.78,12
H0IA04145,"FEENSTRA, RANDALL",FRONTIER BANK,C00693663,150000.84,18
H0IA04145,"FEENSTRA, RANDALL",FULFILLMENT SOLUTIONS INC.,C00693663,334387.92,12
H0IA04145,"FEENSTRA, RANDALL","GEVO, INC. PAC (GEVO PAC)",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",INTERNATIONAL PIZZA HUT FRANCHISE HOLDERS ASSOCIATION PAC,C00693663,30000.0,6
H0IA04145,"FEENSTRA, RANDALL",LANDUS COOPERATIVE POLITICAL ACTION COMMITTEE,C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",LINCOLNWAY ENERGY LLC PAC,C00693663,30000.0,6
H0IA04145,"FEENSTRA, RANDALL","MARQUIS MANAGEMENT, INC. PAC (MARQUIS PAC)",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",NOVARTIS CORPORATION POLITICAL ACTION COMMITTEE,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",PFIZER INC. PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",POET PAC,C00693663,30000.0,6
H0IA04145,"FEENSTRA, RANDALL",REPUBLICAN MAINSTREET PARTNERSHIP PAC,C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",RETAIL INDUSTRY LEADERS ASSOCIATION POLITICAL ACTION COMMITTEE AKA RETAIL LEADERS PAC,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL","RWE CLEAN ENERGY SERVICES, LLC PAC",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL","THE ALBERTSONS COMPANIES, INC. POLITICAL ACTION COMMITTEE (ACI PAC)",C00693663,6000.0,6
H0IA04145,"FEENSTRA, RANDALL",THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,C00693663,15000.0,6
H0IA04145,"FEENSTRA, RANDALL",TRINITY INDUSTRIES EMPLOYEE PAC,C00693663,12000.0,6
H0IA04145,"FEENSTRA, RANDALL",UNITED STATES POSTAL OFFICE,C00693663,2760.0,6
H0IA04145,"FEENSTRA, RANDALL",VICTORY ENTERPRISES,C00693663,146740.91999999998,6
H0IA04145,"FEENSTRA, RANDALL",WINRED,C00693663,123090.0,108
H0IL05096,"QUIGLEY, MIKE",ACTBLUE,C00457556,129500.0,125
H0IL05096,"QUIGLEY, MIKE",AIR LINE PILOTS ASSOCIATION PAC (ALPA),C00457556,25000.0,10
H0IL05096,"QUIGLEY, MIKE",AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE","AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES (AFSCME)",C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",AMERICAN OPTOMETRIC ASSOCIATION PAC,C00457556,17500.0,10
H0IL05096,"QUIGLEY, MIKE",ANHEUSER-BUSCH COMPANIES INC. POLITICAL ACTION COMMITTEE,C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE","APPLIED INTUITION, INC. POLITICAL ACTION COMMITTEE (APPLIED PAC)",C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE","ATLAS AIR WORLDWIDE HOLDINGS, INC. POLITICAL ACTION COMMITTEE",C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",BMO HARRIS GOVERNMENT AFFAIRS FUND,C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),C00457556,7500.0,5
H0IL05096,"QUIGLEY, MIKE",CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE","CITIGROUP, INC. PAC",C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",COMMUNITY BANKERS ASSOCIATION OF ILLINOIS FEDPAC,C00457556,2500.0,5
H0IL05096,"QUIGLEY, MIKE",EMPLOYEES OF NORTHROP GRUMMAN PAC,C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",EXELON PAC,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",FEDERAL EXPRESS (FEDEX PAC),C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",GOLDMAN SACHS & COMPANY,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",HONEYWELL INTERNATIONAL PAC,C00457556,10000.0,10
H0IL05096,"QUIGLEY, MIKE",INDEPENDENT COMMUNITY BANKERS PAC (ICBPAC),C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",KIND FOR CONGRESS COMMITTEE,C00457556,20000.0,10
H0IL05096,"QUIGLEY, MIKE",MCGUIREWOODS FEDERAL PAC,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",MOLSON COORS BEVERAGE COMPANY USA LLC PAC,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",NATIONAL APARTMENT ASSOCIATION PAC,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC),C00457556,16250.0,20
H0IL05096,"QUIGLEY, MIKE",NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00457556,10000.0,5
H0IL05096,"QUIGLEY, MIKE",NATIONAL BEER WHOLESALERS ASSOCIATION,C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",NATIONAL BUSINESS AVIATION ASSOCIATION INC POLITICAL ACTION COMMITTEE (NBAA-PAC),C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",NEW DEMOCRAT COALITION PAC,C00457556,27500.0,20
H0IL05096,"QUIGLEY, MIKE",PROFESSIONAL AVIATION SAFETY SPECIALISTS PASS,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",SOUTHWEST AIRLINES CO. POLITICAL ACTION COMMITTEE,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",T-MOBILE USA PAC,C00457556,7500.0,5
H0IL05096,"QUIGLEY, MIKE",THE BOEING COMPANY POLITICAL ACTION COMMITTEE,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE","THE GREENBRIER COMPANIES, INC. PAC (AKA GREENBRIER PAC)",C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",THE OPTIONS CLEARING CORPORATION PAC,C00457556,12500.0,5
H0IL05096,"QUIGLEY, MIKE",TRINITY INDUSTRIES EMPLOYEE POLITICAL ACTION COMMITTEE (SF) INC.,C00457556,10000.0,5
H0IL05096,"QUIGLEY, MIKE",UNION PACIFIC CORPORATION FUND FOR EFFECTIVE  GOVERNMENT,C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",WALMART (WAL-PAC),C00457556,5000.0,5
H0IL05096,"QUIGLEY, MIKE",WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),C00457556,5000.0,5
H0IL15129,"MILLER, MARY",ASA - AMERICAN SOYBEAN ASSOCIATION,C00723916,9000.0,9
H0IL15129,"MILLER, MARY",CHESTER ALAN HORN TRUST,C00723916,4500.0,9
H0IL15129,"MILLER, MARY",CONSTELLATION ENERGY CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE (CEPAC),C00723916,9000.0,9
H0IL15129,"MILLER, MARY",ILLINOIS AGRICULTURAL ASSOCIATION ACTIVATOR POLITICAL INVOLVEMENT FUND (FED) 'ACTIVATOR',C00723916,22500.0,9
H0IL15129,"MILLER, MARY",MARY MILLER VICTORY COMMITTEE,C00723916,66933.0,18
H0IL15129,"MILLER, MARY",NATIONAL INDEPENDENT AUTOMOBILE DEALERS ASSOCIATION PAC FUND,C00723916,45000.0,9
H0IL15129,"MILLER, MARY",PROFESSIONAL COMPOUNDING CENTERS OF AMERICA PAC,C00723916,27000.0,9
H0IL15129,"MILLER, MARY",THE FARM CREDIT COUNCIL PAC,C00723916,9000.0,9
H0IL15129,"MILLER, MARY",WINRED,C00723916,521577.72,288
H0IN01150,"MRVAN, FRANK J.",A PLEASANT PENINSULA PAC,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",ACTBLUE,C00727529,548900.0,726
H0IN01150,"MRVAN, FRANK J.",AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE,C00727529,55000.0,22
H0IN01150,"MRVAN, FRANK J.",AMERICAN OPTOMETRIC ASSOCIATION PAC (AOA-PAC),C00727529,66000.0,44
H0IN01150,"MRVAN, FRANK J.",BLUE MAJORITY PAC,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",CITIGROUP INC. PAC - FEDERAL (CITI PAC - FEDERAL),C00727529,33000.0,22
H0IN01150,"MRVAN, FRANK J.",COMMITTEE FOR A DEMOCRATIC FUTURE,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",DCCC,C00727529,636.6800000000001,22
H0IN01150,"MRVAN, FRANK J.",DEMOCRATIC MAJORITY FUND,C00727529,44000.0,22
H0IN01150,"MRVAN, FRANK J.","ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)",C00727529,55000.0,44
H0IN01150,"MRVAN, FRANK J.",EMPLOYEES OF RTX CORPORATION POLITICAL ACTION COMMITTEE,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",FRIENDS OF DON BEYER,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",FRONTLINE PROTECTION FUND,C00727529,54503.46,22
H0IN01150,"MRVAN, FRANK J.",INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,C00727529,55000.0,22
H0IN01150,"MRVAN, FRANK J.",JEFFRIES BATTLEGROUND PROTECTION FUND,C00727529,203038.0,22
H0IN01150,"MRVAN, FRANK J.",LEAGUE OF CONSERVATION VOTERS ACTION FUND,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",LIFTOFF PAC,C00727529,44000.0,22
H0IN01150,"MRVAN, FRANK J.",LILAC PAC,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",NEW DEMOCRAT COALITION ACTION FUND,C00727529,121000.0,88
H0IN01150,"MRVAN, FRANK J.",ROLLS-ROYCE NORTH AMERICAN HOLDINGS INC. PAC (ROLLS-ROYCE NORTH AMERICA PAC),C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",SERVING OUR COUNTRY (SOC) PAC,C00727529,55000.0,22
H0IN01150,"MRVAN, FRANK J.",STOP PROJECT 2025,C00727529,110000.0,22
H0IN01150,"MRVAN, FRANK J.",STRICKLAND FOR WASHINGTON,C00727529,22000.0,22
H0IN01150,"MRVAN, FRANK J.",THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,C00727529,110000.0,22
H0IN01150,"MRVAN, FRANK J.",THE MADISON PAC,C00727529,44000.0,22
H0IN03198,"STUTZMAN, MARLIN A",AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,C00838110,19500.0,13
H0IN03198,"STUTZMAN, MARLIN A",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE PAC,C00838110,260013.0,26
H0IN03198,"STUTZMAN, MARLIN A",BNY MELLON FED PAC,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",BUNGE NORTH AMERICA INC PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",COUNCIL OF INSURANCE AGENTS & BROKERS PAC,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",ELEVANCE HEALTH PAC,C00838110,19500.0,13
H0IN03198,"STUTZMAN, MARLIN A",HSBC TECHNOLOGY AND SERVICES USA INC. FEDERAL PAC (HSBC FEDE,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",LIBERTY MUTUAL INSURANCE CO PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",LINCOLN FINANCIAL GROUP PAC,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",LSTA INC. PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",MORGAN STANLEY POLITICAL ACTION COMMITTEE,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",NATIONAL APARTMENT ASSOCIATION PAC,C00838110,45500.0,26
H0IN03198,"STUTZMAN, MARLIN A",NATIONAL ASSOCIATION OF CONVENIENCE STORES PAC,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",NATIONAL ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS PAC (NAIFA PAC),C00838110,65000.0,13
H0IN03198,"STUTZMAN, MARLIN A",NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC (NAMI,C00838110,26000.0,13
H0IN03198,"STUTZMAN, MARLIN A",NATIONAL BEER WHOLESALERS ASSOCIATION PAC (NBWA PAC),C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",ORANGE TRUCK LEASING LLC,C00838110,52000.0,39
H0IN03198,"STUTZMAN, MARLIN A",SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOC. PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",STATE FARM FEDERAL PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",STATE STREET BANK AND TRUST COMPANY VOLUNTARY PAC,C00838110,26000.0,13
H0IN03198,"STUTZMAN, MARLIN A",STUTZMAN VICTORY COMMITTEE,C00838110,317128.5,26
H0IN03198,"STUTZMAN, MARLIN A",TD BANK US HOLDING COMPANY PAC (TD BANK PAC),C00838110,26000.0,13
H0IN03198,"STUTZMAN, MARLIN A",THE GOLDMAN SACHS GROUP INC. PAC,C00838110,26000.0,13
H0IN03198,"STUTZMAN, MARLIN A",TRANSAMERICA CORPORATION PAC,C00838110,13000.0,13
H0IN03198,"STUTZMAN, MARLIN A",USAA EMPLOYEE PAC,C00838110,32500.0,13
H0IN03198,"STUTZMAN, MARLIN A",WINRED,C00838110,11990.68,247
H0IN05326,"SPARTZ, VICTORIA",MAKING A SENSIBLE SHIFT IN ELECTIONS PAC,C00737767,90000.0,18
H0IN05326,"SPARTZ, VICTORIA",NATIONAL APARTMENT ASSOCIATION PAC,C00737767,18000.0,18
H0IN05326,"SPARTZ, VICTORIA",SIX PAC,C00737767,90000.0,18
H0IN05326,"SPARTZ, VICTORIA",US LIQOUR REAL ESTATE GROUP LLC,C00737767,126000.0,36
H0IN05326,"SPARTZ, VICTORIA",VICTORIA VICTORY FUND,C00737767,126000.0,18
H0IN05326,"SPARTZ, VICTORIA",WINRED,C00737767,937.08,36
H0IN09070,"YOUNG, TODD CHRISTOPHER",AFLAC PAC,C00459255,65000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),C00459255,65000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",BOSE PUBLIC AFFAIRS GROUP LLC PAC - BOSE PAC,C00459255,26000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",BRIGHTLINE HOLDINGS LLC PAC (BRIGHTLINE PAC),C00459255,130000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",CTIA - THE WIRELESS ASSOCIATION POLITICAL ACTION COMMITTEE,C00459255,52000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",DEERE & COMPANY PAC (AKA JOHN DEERE PAC),C00459255,65000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",DTE ENERGY COMPANY PAC,C00459255,26000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",FGS GLOBAL (US) LLC POLITICAL ACTION COMMITTEE,C00459255,39000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE PAC,C00459255,26000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",LYONDELL CHEMICAL COMPANY PAC,C00459255,65000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",MASS MUTUAL,C00459255,320725.86,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",MONDELEZ INTERNATIONAL INC. PAC,C00459255,39000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",MORTGAGE BANKERS ASSOCIATION PAC (MORPAC),C00459255,182000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",NATIONAL ASSOCIATION OF BROADCASTERS PAC,C00459255,13000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",REGIONS FINANCIAL CORPORATION PAC,C00459255,65000.0,52
H0IN09070,"YOUNG, TODD CHRISTOPHER",SAMSUNG ELECTRONICS AMERICA INC PAC,C00459255,52000.0,26
H0IN09070,"YOUNG, TODD CHRISTOPHER",WINRED,C00459255,29676.4,182
H0IN09070,"YOUNG, TODD CHRISTOPHER",YOUNG VICTORY COMMITTEE II,C00459255,7032748.58,52
H0KS01123,"MANN, TRACEY ROBERT",AMERICAN AIRLINES INC. POLITICAL ACTION COMMITTEE (AAPAC),C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",AMERICAN BANKERS ASSOCIATION PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC),C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",AMERICAN SOYBEAN ASSOCIATION PAC (SOYPAC),C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION PAC (ASHA PAC),C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",BLUEPAC - BLUE CROSS AND BLUE SHIELD ASSOCIATION PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT","CARGILL, INC. PAC",C00460659,9000.0,6
H0KS01123,"MANN, TRACEY ROBERT","CHAIN BRIDGE BANK, N.A.",C00460659,28053.24,12
H0KS01123,"MANN, TRACEY ROBERT",CHS INC. POLITICAL ACTION COMMITTEE,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",CME GROUP INC. PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",DEERE & COMPANY PAC (AKA JOHN DEERE PAC),C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",FAA MANAGERS ASSOCIATION INC. PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",FEDERAL HOME LOAN BANK OF TOPEKA PAC,C00460659,12000.0,6
H0KS01123,"MANN, TRACEY ROBERT",GROWTH ENERGY PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",HB STRATEGIES PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",INDEPENDENT COMMUNITY BANKERS OF AMERICA PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",JBS USA FOOD COMPANY PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",KING & SPALDING NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,C00460659,9000.0,6
H0KS01123,"MANN, TRACEY ROBERT","KOCH INDUSTRIES, INC. PAC",C00460659,30000.0,12
H0KS01123,"MANN, TRACEY ROBERT",LIFEPOINT HEALTH PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",LOCKTON INC. PAC,C00460659,30000.0,6
H0KS01123,"MANN, TRACEY ROBERT",MANN VICTORY FUND,C00460659,572861.76,12
H0KS01123,"MANN, TRACEY ROBERT",NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",NATIONAL ASPHALT PAVEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (NAPA-PAC),C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",NATIONAL CHICKEN COUNCIL POLITICAL ACTION COMMITTEE (FKA) NATIONAL BROILER COUNCIL PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",NATIONAL CORN GROWERS ASSOCIATION PAC (CORNPAC),C00460659,24000.0,12
H0KS01123,"MANN, TRACEY ROBERT",NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT","NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)",C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",NETJETS INC. PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",NORTH AMERICAN MEAT INSTITUTE PAC,C00460659,15000.0,6
H0KS01123,"MANN, TRACEY ROBERT",RAIN AND HAIL INSURANCE PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",SCHWAN'S COMPANY POLITICAL ACTION COMMITTEE,C00460659,12000.0,6
H0KS01123,"MANN, TRACEY ROBERT",SEABOARD CORPORATION PAC,C00460659,30000.0,6
H0KS01123,"MANN, TRACEY ROBERT",THE BOEING COMPANY PAC,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",TYSON FOODS INC POLITICAL ACTION COMMITTEE (TYPAC),C00460659,18000.0,12
H0KS01123,"MANN, TRACEY ROBERT",UNITED PARCEL SERVICE INC. PAC,C00460659,9000.0,6
H0KS01123,"MANN, TRACEY ROBERT",WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT,C00460659,6000.0,6
H0KS01123,"MANN, TRACEY ROBERT",WIN RED,C00460659,18000.0,30
